FONDO;CONCURSO;ANIO;CONTRATO;TITULO;FECHA_INICIO;FECHA_FIN;NOMBRE_SOLICITANTE;DISTRITO;PROVINCIA;DEPARTAMENTO;UBIGEO;MONTO_RNR;MONTO_FINANCIERO;MONTO_NO_FINANCIERO;MONEDA;FECHA_CORTE;;;;
FINCYT II;PITEI;2017;655-INNOVATEPERU-PITEI-2017;"ADAPTACIÃ“N TECNOLÃ“GICA PARA LA FERTILIZACIÃ“N ORGÃNICA DE CAFÃ‰ CATUAI CON SISTEMA DRENCH EN CONDICIONES DE LA ZONA DE VILLA RICA\; OXAPAMPA";20180104;20190704;COOPERATIVA AGROINDUSTRIAL VILLA RICA GOLDEN COFFEE LTDA.;VILLA RICA;OXAPAMPA;PASCO;190307;178217.17;25342.83;32400;SOLES;20230706;;;;
FINCYT II;PREPARACION PARA ACREDITACION DE LABORATORIOS;2017;658-INNOVATEPERU-PPAL-2017;ACREDITACIÃ“N DEL LABORATORIO INGEOTEST INGEOTEST S.A.C. BASADO EN LA NORMA NTP-ISO/IEC 17025:2006;20180307;20190807;INGEOTEST INGENIEROS S.A.C;EL AGUSTINO;LIMA;LIMA;150111;52925;28410;32245;SOLES;20230706;;;;
FINCYT III;PASANTIAS TECNOLÃ“GICAS;2017;659-INNOVATEPERU-PT-2017;PASANTÃA EN LA EMPRESA COGEO (BÃ‰LGICA) PARA SER CAPACITADO EN EL MANEJO DEL PRIMER LABORATORIO BIOGÃS DEL PERÃš;20180316;20180616;TEREOSOLUTIONS SOCIEDAD ANONIMA CERRADA - TEREO S.A.C.;BARRANCO;LIMA;LIMA;150104;15000;6100;2255;DOLARES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;662-FIDECOM-INNOVATEPERU-CMCEI-2017;CERTIFICACIÃ“N DEL SISTEMA HACCP PARA LAS LÃNEAS DE PRODUCCIÃ“N DE PISCO PRODUCIDO POR GRUPO MOQUILLAZA S.A.C.;20180124;20191223;GRUPO MOQUILLAZA SOCIEDAD ANONIMA CERRADA;PUEBLO LIBRE;LIMA;LIMA;150121;37000;11100;25900;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;663-FIDECOM-INNOVATEPERU-CMCEI-2017;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA DE GESTION ISO 9001:2015 PARA ESTANDARIZAR LOS CONTROLES PRODUCTIVOS DE LA EMPRESA CURTIDURIA ORION S.A.C.;20171229;20191030;CURTIDURIA ORION S.A.C.;LA ESPERANZA;TRUJILLO;LA LIBERTAD;130105;41488.14;19282.2;27625;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;664-FIDECOM-INNOVATEPERU-CMCEI-2017;IMPLEMENTACION DE LA NORMA ISO 9001:2015;20180214;20190514;FLINK S.A.C.;SURQUILLO;LIMA;LIMA;150141;28894;10394.01;18500;SOLES;20230706;;;;
FINCYT II;PITEI;2017;666-INNOVATEPERU-PITEI-2017;DESARROLLO DE UN SISTEMA DE TRATAMIENTO BIOLÃ“GICO SOSTENIBLE DE EFLUENTES DOMÃ‰STICOS UTILIZANDO TÃ‰CNICAS MICROBIANAS AVANZADAS PARA SU USO EN ÃREAS CON LIMITACIONES ENERGÃ‰TICAS Y AMBIENTALES;20180104;20190904;DYNAFLUX S.A.;LA MOLINA;LIMA;LIMA;150114;278381.42;33325.87;43820;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;669-FIDECOM-INNOVATEPERU-CMCEI-2017;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE UN SISTEMA DE LA SEGURIDAD Y SALUD EN EL TRABAJO BASADO EN LA NORMA OHSAS 18001:2007;20171229;20190228;INDUSTRIAL YALE DEL PERU S.A.C.;LURIGANCHO;LIMA;LIMA;150118;40005;14769.64;25296;SOLES;20230706;;;;
FOMITEC;FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS;2017;670-INNOVATEPERU-IAN-2017;FORTALECIMIENTO DE LA INCUBADORA HUB UDEP;20180109;20210409;UNIVERSIDAD;PIURA;PIURA;PIURA;200101;699410.64;349982.64;97967.52;SOLES;20230706;;;;
FINCYT II;PREPARACION PARA ACREDITACION DE LABORATORIOS;2017;671-INNOVATEPERU-PPAL-2017;ACREDITACIÃ“N DE LABORATORIO CADENT SAC. BAJO LA NORMA NTP-ISO/IEC 17025:2006;20180307;20190907;CAPACITACION Y DESARROLLO DE NUEVA TECNOLOGIA S.A.C.;LOS OLIVOS;LIMA;LIMA;150117;407100;249550;336300;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;672-FIDECOM-INNOVATEPERU-CMCEI-2017;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DE UN SISTEMA DE GESTIÃ“N DE CALIDAD ISO:9001:2015 PARA EL DISEÃ‘O Y DESARROLLO DE SISTEMAS INFORMÃTICOS - SOFTWARE FACTORY;20171220;20190620;SAA CONSULTING SOCIEDAD ANONIMA CERRADA - SAA CONSULTING S.A.C.;SAN ISIDRO;LIMA;LIMA;150131;34845.09;15566.95;19500;SOLES;20230706;;;;
FINCYT II;PITEI;2017;673-INNOVATEPERU-PITEI-2017;"REDUCCIÃ“N DEL TIEMPO\; COSTO Y RIESGO LABORAL ASOCIADO A LA INSPECCIÃ“N DE ESTRUCTURAS Y FAJAS DE SERVIDUMBRE EN LÃNEAS DE TRANSMISIÃ“N DE ENERGÃA EN ALTA Y MEDIA TENSIÃ“N\; MEDIANTE EL DESARROLLO DE UN SISTEMA DE INSPECCIÃ“N REMOTA\; AUTOMATIZADA Y CENTRALIZADA.";20180104;20190904;STATKRAFT PERU S.A.;SAN ISIDRO;LIMA;LIMA;150131;279950;50530;31560;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;675-FIDECOM-INNOVATEPERU-CMCEI-2017;IMPLEMENTACION Y CERTIFICACIÃ“N DE UN SISTEMA DE GESTIÃ“N DE CALIDAD ISO 9001:2015;20180123;20200122;PROYEC CONTRATISTAS GENERALES S.A;SANTIAGO DE SURCO;LIMA;LIMA;150140;39999.42;15240.58;26513;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;676-FIDECOM-INNOVATEPERU-CMCEI-2017;CERTIFICACIÃ“N E IMPLEMENTACIÃ“N DEL SISTEMA DE GESTIÃ“N DE LA INOCUIDAD HACCP EN LA LÃNEA DE QUESO FRESCO DE LA EMPRESA VAKILACT;20171206;20190606;LAHURA ROMERO IVAN MARCOS;APATA;JAUJA;JUNIN;120403;39997.47;15502.53;24948;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE PROYECTOS I+D+i;2017;677-INNOVATEPERU-RPR-2017;DESARROLLO Y VALIDACIÃ“N DE UN PLAN PARTICIPATIVO DE RECUPERACIÃ“N Y GESTIÃ“N DE BOFEDALES EN CABECERAS DE CUENCA VULNERABLES AL CAMBIO CLIMÃTICO;20180104;20190803;AEDES;AREQUIPA;AREQUIPA;AREQUIPA;40101;298894.09;35620.91;73553;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE EDI;2017;678-INNOVATEPERU-RPREDI-2017;SEGUNDOS AUXILIOS;20180104;20180704;TEKTON LABS S.A.C.;SAN ISIDRO;LIMA;LIMA;150131;150000;42857.14;21428.57;SOLES;20230706;;;;
FINCYT II;PITEI;2017;679-INNOVATEPERU-PITEI-2017;VALIDACIÃ“N DE UN SISTEMA DE MICROPROPAGACIÃ“N FOTOAUTOTRÃ“FICA PARA LA OBTENCIÃ“N DE PLANTINES DE VACCINIUM CORYMBOSUM &QUOT;;;;;;;;;;;;;;;;
FINCYT II;MISIONES TECNOLÃ“GICAS;2017;680-INNOVATEPERU-MT-2017;"\ADAPTACIÃ“N TECNOLÃ“GICA PARA INNOVAR Y  DESARROLLAR PERFILES DE CAFÃ‰S EXTRAORDINARIOS\""""";20171124;20180224;NEGOCIACIONES AGROINDUSTRIAL AREVALO S.A;CHANCHAMAYO;CHANCHAMAYO;JUNIN;120301;30000;26750;10000;DOLARES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE EI;2017;681-INNOVATEPERU-RPREI-2017;QUIMICOS EN ACCION INNOVADORA;20180315;20190114;PALOMINO BARRIENTOS DIANA CAROLINA;;;;;55000;7857.14;15714.29;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE EDI;2017;682-INNOVATEPERU-RPREDI-2017;SEQUÃA: DESARROLLO DE LA RESILIENCIA EN PEQUEÃ‘OS PRODUCTORES DE BANANO ORGÃNICO A TRAVÃ‰S DEL RECICLAJE DE FUNDAS DE POLIETILENO PARA ELABORAR CINTAS E IMPLEMENTAR SISTEMAS DE RIEGO POR GOTEO;20180104;20190404;CORPORACION ANALPES PERU S.A.C.;SURQUILLO;LIMA;LIMA;150141;59100;16904;8452;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE PROYECTOS I+D+i;2017;683-INNOVATEPERU-RPR-2017;"DESARROLLO Y VALIDACIÃ“N DE UN PROTOTIPO DE VIVIENDA DE BAJO COSTO CON TECNOLOGÃA EMERGENTE ADECUADA A LAS CONDICIONES TERRITORIALES\; SOCIALES Y CULTURALES\; DESTINADA PARA LAS ZONAS RURALES DEL BAJO PIURA";20180104;20190804;UNIVERSIDAD;PIURA;PIURA;PIURA;200101;298961.03;34379.97;89100;SOLES;20230706;;;;
FOMITEC;FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS;2017;684-INNOVATEPERU-IAN-2017;"FORTALECIMIENTO DE LA INCUBADORA DE EMPRESAS DE LA UNIVERSIDAD\; INCUBAGRARIA";20180104;20210604;UNIVERSIDAD;LA MOLINA;LIMA;LIMA;150114;699903.92;104400;77600;SOLES;20230706;;;;
FINCYT III;PROYECTOS DE INNOVACIÃ“N EMPRESARIAL;2017;685-INNOVATEPERU-PIEC1-2017;"NUTRACÃ‰UTICO CON ALTO CONTENIDO DE FRUCTOLIGOSACÃRIDOS Y COMPUESTOS FENÃ“LICOS COMO COADYUVANTE EN EL TRATAMIENTO DE LA OBESIDAD ELABORADO A PARTIR DE HERCAMPURI(GENTIANELLA ALBOROSEA) Y YACÃ“N(SMALLANTHUS SONCHIFOLIUS)\; PROCEDENTES DEL DEPARTAMENTO DE CAJAMARCA";20180112;20210330;REPRESENTACIONES FRANCAR S.A.;SANTA ANITA;LIMA;LIMA;150137;299602.4;44028.4;35100;SOLES;20230706;;;;
FOMITEC;CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS;2017;686-INNOVATEPERU-EDI-2017;SPORTAFOLIO;20171219;20191118;SPORTAFOLIO SAC;;;;;110000;31428.57;15714.29;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE PROYECTOS I+D+i;2017;687-INNOVATEPERU-RPR-2017;NUEVA METODOLOGÃA PARA LA EVALUACIÃ“N DEL RIESGO DE DESASTRES POR FLUJOS DETRÃTICOS (HUAYCOS) DE APLICABILIDAD NACIONAL: ESTUDIO DE CASO - DISTRITO DE ILABAYA - TACNA;20180104;20190704;UNIVERSIDAD DE LIMA;SANTIAGO DE SURCO;LIMA;LIMA;150140;298230;25500;8400;SOLES;20230706;;;;
FIDECOM;MEJORA DE LA CALIDAD - INDIVIDUAL;2017;688-FIDECOM-INNOVATEPERU-CMCEI-2017;IMPLEMENTACIÃ“N Y CERTIFICACIÃ“N DEL SISTEMA DE GESTIÃ“N DE LA CALIDAD BAJO LA NORMA ISO 9001:2015 EN LA EMPRESA ATECEN S.A.C.;20171229;20181029;ATECEN S.A.C;INDEPENDENCIA;LIMA;LIMA;150112;39907.37;29243.43;12350;SOLES;20230706;;;;
FINCYT II;PITEI;2017;689-INNOVATEPERU-PITEI-2017;BRAZO ROBOTICO ARTICULADO PARA LOCALIZACION ESTEREOTAXICA EN EL TRATAMIENTO MINIMAMENTE INVASIVO ASISTIDO POR RAYOS X;20180104;20190804;"FABRICANTES\; COMERCIALIZADORES Y SERVICIOS MEDICOS SOCIEDAD ANONIMA CERRADA";TACNA;TACNA;TACNA;230101;277191.54;34138.46;37200;SOLES;20230706;;;;
FINCYT II;PITEI;2017;690-INNOVATEPERU-PITEI-2017;DISEÃ‘O Y FABRICACIÃ“N DE UN PROTOTIPO DE  MICROFRESADOR CNC  PARA FRESADO  DE PLACAS IMPRESAS.;20180307;20190707;JK INVESTMENT S.A.C.;SURQUILLO;LIMA;LIMA;150141;279999.91;33268.14;9664;SOLES;20230706;;;;
FINCYT II;PREPARACION PARA ACREDITACION DE LABORATORIOS;2017;691-INNOVATEPERU-PPAL-2017;ACREDITACIÃ“N DEL LABORATORIO DE RADÃ“N DE LA EMPRESA ALEPH GROUP;20180307;20190307;ALEPH GROUP & ASOCIADOS SAC;SAN MIGUEL;LIMA;LIMA;150136;309462.5;213088.5;138500;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;692-INNOVATEPERU-CNF-2017;TELÃ‰METRO LÃSER;20171228;20180128;DE LA CRUZ PAIVA RICARDO ERNESTO;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;693-INNOVATEPERU-CNF-2017;"LO QUE FUI\; LO QUE SOY";20171228;20180128;CABRERA FANG NELSON RAUL;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;694-INNOVATEPERU-CNF-2017;CABALLITO DE MAR RECIÃ‰N NACIDO;20171228;20180128;ENCOMENDERO YEPEZ ELEUTERIO LUCIO;NUEVO CHIMBOTE;SANTA;ANCASH;21809;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;695-INNOVATEPERU-CNF-2017;PACIENCIA Y DEDICACIÃ“N;20171228;20180128;LEON VIVAR DIEGO;;;;;3000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;696-INNOVATEPERU-CNF-2017;GRÃšA EN PICADA;20171228;20180128;BARRIOS FLORES LUZMILA;LIMA;LIMA;LIMA;150101;4000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;697-INNOVATEPERU-CNF-2017;"CUADROS DE BICICLETA DISEÃ‘ADOS A MEDIDA\; CORTE CON ESMERIL";20171228;20180128;SANCHEZ PANTA MIGUEL;SAN BORJA;LIMA;LIMA;150130;50000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;698-INNOVATEPERU-CNF-2017;LO IMPOSIBLE SÃ“LO ES UN DESAFÃO MÃS;20171228;20180128;ZEGARRA SAN MARTIN OSCAR ISAURO;;;;;60000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;699-INNOVATEPERU-CNF-2017;IMAGEN SIN LÃMITES #1;20171228;20180128;FARFAN RUBIO JOSE MANUEL;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;700-INNOVATEPERU-CNF-2017;DRONE PARA CONSTRUIR;20171228;20180128;PATIÃ‘O VALLEJO JUAN JOSE;CHORRILLOS;LIMA;LIMA;150108;7000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;701-INNOVATEPERU-CNF-2017;ESCANEAR;20171228;20180128;SUURMOND   MARCEL RAMON;MIRAFLORES;LIMA;LIMA;150122;5000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;702-INNOVATEPERU-CNF-2017;DANDO UNA MANO;20171228;20180128;ROMERO MUÃ‘IZ ENZO FERNANDO;;;;;6000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;703-INNOVATEPERU-CNF-2017;UNA LUZ ALTERNATIVA (DESDE LOS CIELOS);20171228;20180128;DEL AGUILA CALLE CESAR ENRIQUE;COMAS;LIMA;LIMA;150110;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;704-INNOVATEPERU-CNF-2017;REACTOR AUTOMÃTICO PRODUCTOR DE IONES FERRATO(VI);20171228;20180128;DIAZ RAMOS RODRIGO SEBASTIAN;;;;;4000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;705-INNOVATEPERU-CNF-2017;TELEDETENCIÃ“N CON DRON;20171228;20180128;ORTEGA BECERRA GUSTAVO CHRISTOFE XAVIER;;;;;3000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;707-INNOVATEPERU-CNF-2017;"\HUEVO DE ORO\""""";20171228;20180128;DAVILA DELGADO MIGUEL ANGEL;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;708-INNOVATEPERU-CNF-2017;NIÃ‘A Y PLASMA;20171228;20180128;TANTALEÃN DÃAZ ESTELA BELÃ‰N;MAGDALENA DEL MAR;LIMA;LIMA;150120;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;709-INNOVATEPERU-CNF-2017;LIMPIANDO EL LAGO;20171228;20180128;HUAMANI BEDOYA DAVID MARTIN;;;;;10000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;710-INNOVATEPERU-CNF-2017;USO DE ENERGÃA SOLAR EN HOTEL CASABLANCA;20171228;20180128;MARTINEZ GUTIERREZ SIRE AURUM;CHANCHAMAYO;CHANCHAMAYO;JUNIN;120301;8000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;711-INNOVATEPERU-CNF-2017;TECNOLOGÃA A DISPOSICIÃ“N;20171228;20180128;MAYHUA COAQUIRA DENIS JUSTO;;;;;7000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;712-INNOVATEPERU-CNF-2017;TEJIDO 3D;20180228;20180328;SIFUENTES PINEDO GREGORIO;MAGDALENA DEL MAR;LIMA;LIMA;150120;4000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;713-INNOVATEPERU-CNF-2017;INVESTIGACIÃ“N EN BIODIVERSIDAD SUBMARINA;20171228;20180128;HOOKER MANTILLA YURI SAMUEL ALBERTO;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;714-INNOVATEPERU-CNF-2017;ARTESANÃA 3D E IDENTIDAD CULTURAL;20171228;20180128;GALAN BERNAL SERGIO EDUARDO;;;;;7000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;715-INNOVATEPERU-CNF-2017;VEHÃCULO INNOVADOR PARA DISCAPACITADOS;20171228;20180128;RABORG ARMAS JUNIOR ENRIQUE;IQUITOS;MAYNAS;LORETO;160101;8000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;716-INNOVATEPERU-CNF-2017;ILUMINA LA CREATIVIDAD;20171228;20180128;MARTINEZ SUAREZ CAMILA;MIRAFLORES;LIMA;LIMA;150122;6000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;717-INNOVATEPERU-CNF-2017;ENCAPSULANDO ECOSISTEMA;20171228;20180128;DUARTE ROMERO VALERIA;;;;;5000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;718-INNOVATEPERU-CNF-2017;GUANTE SINESTECICO;20171228;20180128;KUGA LLAGAS RAUL YOSHIAKI;;;;;4000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;719-INNOVATEPERU-CNF-2017;HIDROPONÃA EN EL COLEGIO;20171228;20180128;FLORES CHAPOÃ‘AN CARLO ALESSANDRO;SAN JUAN DE LURIGANCHO;LIMA;LIMA;150132;3000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;720-INNOVATEPERU-CNF-2017;INVESTIGACIÃ“N VERDE;20171228;20180128;TACANGA RAMOS CAMILO JESÃšS;;;;;2000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;721-INNOVATEPERU-CNF-2017;SISTEMA DE EQUILIBRIO DE ANDROIDES;20171228;20180128;LLAGAS SHICCHI LEONARDO JOEL;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;722-INNOVATEPERU-CNF-2017;CAPACITACION DEL USO STAIBAC;20171228;20180128;TELLO VARGAS FERNANDO ENRIQUE;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;CONCURSO NACIONAL DE FOTOGRAFIA;2017;723-INNOVATEPERU-CNF-2017;MÃS ALLÃ QUE IDEAS;20171228;20180128;CUSQUI RAMÃ“N CRISTIAN FERNANDO;;;;;1000;0;0;SOLES;20230706;;;;
FINCYT II;PITEI;2017;724-INNOVATEPERU-PITEI-2017;DESARROLLO Y VALIDACION FUNCIONAL DE UN PROTOTIPO COMERCIAL DE UN IMPLANTE DISCAL CERVICAL A PARTIR DE LA PATENTE NACIONAL C.I.P. 8A61F 2/44;20180104;20190604;INSTITUTO DEL CEREBRO Y LA COLUMNA VERTEBRAL S.A.C.;MIRAFLORES;LIMA;LIMA;150122;256025.1;36418.76;32340;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE EDI;2017;725-INNOVATEPERU-RPREDI-2017;"CALOR LIMPIO CONTRA HELADAS: ESTUFAS DOMESTICAS A BASE DE PELLETS DE RESIDUOS FORESTALES PARA CASAS\; HOSPITALES\; ESCUELAS Y CENTROS DE REUNIONES";20180104;20190304;BIOPOWER CAPITAL S.A.C.;SAN ISIDRO;LIMA;LIMA;150131;149700;63300;23700;SOLES;20230706;;;;
FINCYT II;PITEI;2017;727-INNOVATEPERU-PITEI-2017;DESARROLLO DE LA TECNOLOGÃA PARA EL TRATAMIENTO DE LOS RESIDUOS SÃ“LIDOS Y LÃQUIDOS EN LOS PROCESOS DE INDUSTRIALIZACIÃ“N DEL OLIVO EN LA REGIÃ“N TACNA;20180104;20190804;DESCALS INDUSTRIAS ALIMENTARIAS S.A.C.;TACNA;TACNA;TACNA;230101;267890.5;33639.5;54200;SOLES;20230706;;;;
FIDECOM;PIMEN;2017;729-FIDECOM-INNOVATEPERU-PIMEN-2017;DISEÃ‘O E IMPLEMENTACIÃ“N DE UNA LINEA PILOTO SOSTENIBLE PARA LA FABRICACIÃ“N DE ADOCRETOS A TRAVÃ‰S  DE LA SUSTITUCIÃ“N  TOTAL DEL CEMENTO POR UN  MATERIAL CON BAJO IMPACTO AMBIENTAL;20180306;20190506;NEGOCIADORA QUIMICA SA;AREQUIPA;AREQUIPA;AREQUIPA;40101;149862.2194;17364.51;18100;SOLES;20230706;;;;
FINCYT II;PITEI;2017;730-INNOVATEPERU-PITEI-2017;"DESARROLLO DE UN PROTOTIPO FERMENTADOR CON MOVIMIENTO TIPO PERISTÃLTICO\; PARA EL MEJORAMIENTO DE LA CALIDAD ORGANOLÃ‰PTICA DEL GRANO DE CAFÃ‰ EN LOS SOCIOS DE LA ASOCIACIÃ“N &QUOT";;;;;;;;;;;;;;;;
FINCYT III;PROYECTOS DE VALIDACIÃ“N DE LA INNOVACIÃ“N;2017;731-INNOVATEPERU-PIEC2-2017;VALIDACIÃ“N TÃ‰CNICO-COMERCIAL DE UNA NUEVA SOLUCIÃ“N QUE PERMITIRÃ TRANSFORMAR LA EXPERIENCIA DE COMPRA Y  ADMINISTRACIÃ“N DE MEDICAMENTOS MEDIANTE APLICATIVO MÃ“VIL E INTELIGENCIA ARTIFICIAL A NIVEL NACIONAL.;20180405;20190605;LA POSITIVA SEGUROS Y REASEGUROS;SAN ISIDRO;LIMA;LIMA;150131;450000;207900;282000;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE EDI;2017;732-INNOVATEPERU-RPREDI-2017;YANAPAY PERU;20180104;20190604;RENDEL CONSTRUCCION S.A.C.;JESUS MARIA;LIMA;LIMA;150113;149998;42955;21400;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE EDI;2017;733-INNOVATEPERU-RPREDI-2017;SAFER: SISTEMA DE INFORMACIÃ“N DINÃMICA SOBRE CONDICIONES CLIMÃTICAS Y VIALES EN ZONAS RURALES DE LA CIUDAD DE PIURA.;20180104;20190704;SINERGIA CENTRO DE INNOVACION Y NEGOCIOS S.A.C.;CASTILLA;PIURA;PIURA;200104;140000;40000;20000;SOLES;20230706;;;;
FINCYT II;PITEI;2017;734-INNOVATEPERU-PITEI-2017;"DESARROLLO DE UN PROTOTIPO DE MÃQUINA PRODUCTORA DE QUINUA CRUJIENTE (QUINUA CRISPY) QUE MANTENGA EL CONTENIDO DE PROTEÃNAS DE LA QUINUA\; CON CARACTERÃSTICAS ORGANOLÃ‰PTICAS ACEPTABLES Y REDUCCIÃ“N DE MERMA DURANTE EL PROCESO DE PRODUCCIÃ“N";20180315;20190715;GALIX TECH S.A.C.;LIMA;LIMA;LIMA;150101;210355.91;37864.09;57000;SOLES;20230706;;;;
FIDECOM;PIMEN;2017;735-FIDECOM-INNOVATEPERU-PIMEN-2017;"ESTANDARIZACION DE LA TECNOLOGIA  FISIONUTRICIONAL  DRENCH BALANCEADA \; COMO ESTRATEGIA PARA EL INCREMENTO DE LA PRODUCTIVIDAD EN EL CULTIVO DE CAFÃ‰ \; EN LA REGION SAN MARTIN";20180312;20191212;AGRO TOCACHE S.A.C.;TOCACHE;TOCACHE;SAN MARTIN;221001;148900;8200;35625;SOLES;20230706;;;;
FINCYT III;PROYECTOS DE INNOVACIÃ“N EMPRESARIAL;2017;736-INNOVATEPERU-PIEC1-2017;"OBTENCIÃ“N DE UN SUPLEMENTO ALIMENTICIO EN BASE A INSUMOS NATURALES Y COMPONENTES ACTIVOS DE SIETE RAÃCES NATIVAS\; PARA MEJORAR LOS SÃNTOMAS DE LA ANDROPAUSIA";20180112;20200312;AMAZON ANDES EXPORT S.A.C.;SAN JUAN DE LURIGANCHO;LIMA;LIMA;150132;221616.97;33063.03;32150;SOLES;20230706;;;;
FINCYT II;RETO PERÃš RESILIENTE EDI;2017;737-INNOVATEPERU-RPREDI-2017;"CORPORACIÃ“N RD\; IMPLEMENTACIÃ“N DE EQUIPAMIENTO QUE PERMITA LA UTILIZACIÃ“N INMEDIATA DE LAS EMISORAS DE RADIO POR EL CENTRO DE OPERACIONES DE EMERGENCIA";20180315;20190615;CORPORACION RD SRL;CUSCO;CUSCO;CUSCO;80101;150000;42857.14;21428.57;SOLES;20230706;;;;
